Namespace(batch_size=8, dataset='coco', disable_hybridization=False, epochs=26, gpus='0,1,2,3,4,5,6,7', log_interval=100, lr=0.01, lr_decay=0.1, lr_decay_epoch='17,23', lr_warmup=1000.0, momentum=0.9, network='resnet101_v1d', num_workers=8, resume='', save_interval=1, save_prefix='mask_rcnn_resnet101_v1d_coco', seed=233, start_epoch=0, static_alloc=False, use_fpn=False, val_interval=2, verbose=True, wd=0.0001)
Trainable parameters:
odict_keys(['resnetv1d_layers2_conv0_weight', 'resnetv1d_layers2_conv1_weight', 'resnetv1d_layers2_conv2_weight', 'resnetv1d_down2_conv0_weight', 'resnetv1d_layers2_conv3_weight', 'resnetv1d_layers2_conv4_weight', 'resnetv1d_layers2_conv5_weight', 'resnetv1d_layers2_conv6_weight', 'resnetv1d_layers2_conv7_weight', 'resnetv1d_layers2_conv8_weight', 'resnetv1d_layers2_conv9_weight', 'resnetv1d_layers2_conv10_weight', 'resnetv1d_layers2_conv11_weight', 'resnetv1d_layers3_conv0_weight', 'resnetv1d_layers3_conv1_weight', 'resnetv1d_layers3_conv2_weight', 'resnetv1d_down3_conv0_weight', 'resnetv1d_layers3_conv3_weight', 'resnetv1d_layers3_conv4_weight', 'resnetv1d_layers3_conv5_weight', 'resnetv1d_layers3_conv6_weight', 'resnetv1d_layers3_conv7_weight', 'resnetv1d_layers3_conv8_weight', 'resnetv1d_layers3_conv9_weight', 'resnetv1d_layers3_conv10_weight', 'resnetv1d_layers3_conv11_weight', 'resnetv1d_layers3_conv12_weight', 'resnetv1d_layers3_conv13_weight', 'resnetv1d_layers3_conv14_weight', 'resnetv1d_layers3_conv15_weight', 'resnetv1d_layers3_conv16_weight', 'resnetv1d_layers3_conv17_weight', 'resnetv1d_layers3_conv18_weight', 'resnetv1d_layers3_conv19_weight', 'resnetv1d_layers3_conv20_weight', 'resnetv1d_layers3_conv21_weight', 'resnetv1d_layers3_conv22_weight', 'resnetv1d_layers3_conv23_weight', 'resnetv1d_layers3_conv24_weight', 'resnetv1d_layers3_conv25_weight', 'resnetv1d_layers3_conv26_weight', 'resnetv1d_layers3_conv27_weight', 'resnetv1d_layers3_conv28_weight', 'resnetv1d_layers3_conv29_weight', 'resnetv1d_layers3_conv30_weight', 'resnetv1d_layers3_conv31_weight', 'resnetv1d_layers3_conv32_weight', 'resnetv1d_layers3_conv33_weight', 'resnetv1d_layers3_conv34_weight', 'resnetv1d_layers3_conv35_weight', 'resnetv1d_layers3_conv36_weight', 'resnetv1d_layers3_conv37_weight', 'resnetv1d_layers3_conv38_weight', 'resnetv1d_layers3_conv39_weight', 'resnetv1d_layers3_conv40_weight', 'resnetv1d_layers3_conv41_weight', 'resnetv1d_layers3_conv42_weight', 'resnetv1d_layers3_conv43_weight', 'resnetv1d_layers3_conv44_weight', 'resnetv1d_layers3_conv45_weight', 'resnetv1d_layers3_conv46_weight', 'resnetv1d_layers3_conv47_weight', 'resnetv1d_layers3_conv48_weight', 'resnetv1d_layers3_conv49_weight', 'resnetv1d_layers3_conv50_weight', 'resnetv1d_layers3_conv51_weight', 'resnetv1d_layers3_conv52_weight', 'resnetv1d_layers3_conv53_weight', 'resnetv1d_layers3_conv54_weight', 'resnetv1d_layers3_conv55_weight', 'resnetv1d_layers3_conv56_weight', 'resnetv1d_layers3_conv57_weight', 'resnetv1d_layers3_conv58_weight', 'resnetv1d_layers3_conv59_weight', 'resnetv1d_layers3_conv60_weight', 'resnetv1d_layers3_conv61_weight', 'resnetv1d_layers3_conv62_weight', 'resnetv1d_layers3_conv63_weight', 'resnetv1d_layers3_conv64_weight', 'resnetv1d_layers3_conv65_weight', 'resnetv1d_layers3_conv66_weight', 'resnetv1d_layers3_conv67_weight', 'resnetv1d_layers3_conv68_weight', 'resnetv1d_layers4_conv0_weight', 'resnetv1d_layers4_conv1_weight', 'resnetv1d_layers4_conv2_weight', 'resnetv1d_down4_conv0_weight', 'resnetv1d_layers4_conv3_weight', 'resnetv1d_layers4_conv4_weight', 'resnetv1d_layers4_conv5_weight', 'resnetv1d_layers4_conv6_weight', 'resnetv1d_layers4_conv7_weight', 'resnetv1d_layers4_conv8_weight', 'maskrcnn0_dense0_weight', 'maskrcnn0_dense0_bias', 'maskrcnn0_dense1_weight', 'maskrcnn0_dense1_bias', 'maskrcnn0_rpn0_rpnanchorgenerator0_anchor_', 'maskrcnn0_rpn0_conv0_weight', 'maskrcnn0_rpn0_conv0_bias', 'maskrcnn0_rpn0_conv1_weight', 'maskrcnn0_rpn0_conv1_bias', 'maskrcnn0_rpn0_conv2_weight', 'maskrcnn0_rpn0_conv2_bias', 'maskrcnn0_mask0_conv0_weight', 'maskrcnn0_mask0_conv0_bias', 'maskrcnn0_mask0_conv1_weight', 'maskrcnn0_mask0_conv1_bias'])
Start training from [Epoch 0]
[Epoch 0 Iteration 0] Set learning rate to 0.003333333333333333
[Epoch 0][Batch 99], Speed: 5.582 samples/sec, RPN_Conf=0.326,RPN_SmoothL1=0.154,RCNN_CrossEntropy=1.129,RCNN_SmoothL1=0.324,RCNN_Mask=0.674,RPNAcc=0.879,RPNL1Loss=0.621,RCNNAcc=0.821,RCNNL1Loss=1.968,MaskAcc=0.601,MaskFGAcc=0.579
[Epoch 3][Batch 199], Speed: 9.758 samples/sec, RPN_Conf=0.083,RPN_SmoothL1=0.090,RCNN_CrossEntropy=0.348,RCNN_SmoothL1=0.187,RCNN_Mask=0.287,RPNAcc=0.960,RPNL1Loss=0.383,RCNNAcc=0.868,RCNNL1Loss=1.001,MaskAcc=0.861,MaskFGAcc=0.540
[Epoch 3][Batch 299], Speed: 9.731 samples/sec, RPN_Conf=0.082,RPN_SmoothL1=0.091,RCNN_CrossEntropy=0.349,RCNN_SmoothL1=0.187,RCNN_Mask=0.287,RPNAcc=0.960,RPNL1Loss=0.383,RCNNAcc=0.868,RCNNL1Loss=1.001,MaskAcc=0.861,MaskFGAcc=0.540
[Epoch 3][Batch 399], Speed: 9.822 samples/sec, RPN_Conf=0.082,RPN_SmoothL1=0.091,RCNN_CrossEntropy=0.346,RCNN_SmoothL1=0.187,RCNN_Mask=0.286,RPNAcc=0.960,RPNL1Loss=0.383,RCNNAcc=0.868,RCNNL1Loss=1.001,MaskAcc=0.862,MaskFGAcc=0.540
[Epoch 3][Batch 499], Speed: 9.825 samples/sec, RPN_Conf=0.083,RPN_SmoothL1=0.091,RCNN_CrossEntropy=0.348,RCNN_SmoothL1=0.187,RCNN_Mask=0.287,RPNAcc=0.960,RPNL1Loss=0.383,RCNNAcc=0.868,RCNNL1Loss=1.000,MaskAcc=0.862,MaskFGAcc=0.540
[Epoch 3][Batch 599], Speed: 9.948 samples/sec, RPN_Conf=0.083,RPN_SmoothL1=0.090,RCNN_CrossEntropy=0.346,RCNN_SmoothL1=0.186,RCNN_Mask=0.285,RPNAcc=0.960,RPNL1Loss=0.383,RCNNAcc=0.869,RCNNL1Loss=1.000,MaskAcc=0.862,MaskFGAcc=0.540
[Epoch 3][Batch 699], Speed: 9.646 samples/sec, RPN_Conf=0.083,RPN_SmoothL1=0.090,RCNN_CrossEntropy=0.345,RCNN_SmoothL1=0.186,RCNN_Mask=0.286,RPNAcc=0.960,RPNL1Loss=0.383,RCNNAcc=0.869,RCNNL1Loss=0.999,MaskAcc=0.862,MaskFGAcc=0.540
[Epoch 3][Batch 799], Speed: 10.043 samples/sec, RPN_Conf=0.083,RPN_SmoothL1=0.090,RCNN_CrossEntropy=0.346,RCNN_SmoothL1=0.186,RCNN_Mask=0.285,RPNAcc=0.960,RPNL1Loss=0.383,RCNNAcc=0.869,RCNNL1Loss=0.999,MaskAcc=0.862,MaskFGAcc=0.540
[Epoch 3][Batch 899], Speed: 9.687 samples/sec, RPN_Conf=0.084,RPN_SmoothL1=0.090,RCNN_CrossEntropy=0.348,RCNN_SmoothL1=0.187,RCNN_Mask=0.286,RPNAcc=0.960,RPNL1Loss=0.382,RCNNAcc=0.869,RCNNL1Loss=0.998,MaskAcc=0.862,MaskFGAcc=0.540
[Epoch 3][Batch 999], Speed: 9.905 samples/sec, RPN_Conf=0.084,RPN_SmoothL1=0.090,RCNN_CrossEntropy=0.347,RCNN_SmoothL1=0.186,RCNN_Mask=0.285,RPNAcc=0.960,RPNL1Loss=0.382,RCNNAcc=0.869,RCNNL1Loss=0.998,MaskAcc=0.862,MaskFGAcc=0.539
[Epoch 3][Batch 1099], Speed: 9.806 samples/sec, RPN_Conf=0.084,RPN_SmoothL1=0.090,RCNN_CrossEntropy=0.349,RCNN_SmoothL1=0.187,RCNN_Mask=0.286,RPNAcc=0.960,RPNL1Loss=0.382,RCNNAcc=0.869,RCNNL1Loss=0.997,MaskAcc=0.862,MaskFGAcc=0.539
[Epoch 3][Batch 1199], Speed: 9.849 samples/sec, RPN_Conf=0.084,RPN_SmoothL1=0.090,RCNN_CrossEntropy=0.347,RCNN_SmoothL1=0.186,RCNN_Mask=0.285,RPNAcc=0.960,RPNL1Loss=0.382,RCNNAcc=0.869,RCNNL1Loss=0.997,MaskAcc=0.862,MaskFGAcc=0.539
[Epoch 3][Batch 1299], Speed: 9.909 samples/sec, RPN_Conf=0.084,RPN_SmoothL1=0.090,RCNN_CrossEntropy=0.347,RCNN_SmoothL1=0.186,RCNN_Mask=0.285,RPNAcc=0.960,RPNL1Loss=0.382,RCNNAcc=0.869,RCNNL1Loss=0.997,MaskAcc=0.862,MaskFGAcc=0.539
[Epoch 3][Batch 1399], Speed: 9.900 samples/sec, RPN_Conf=0.084,RPN_SmoothL1=0.090,RCNN_CrossEntropy=0.348,RCNN_SmoothL1=0.186,RCNN_Mask=0.285,RPNAcc=0.960,RPNL1Loss=0.382,RCNNAcc=0.869,RCNNL1Loss=0.996,MaskAcc=0.862,MaskFGAcc=0.539
[Epoch 3][Batch 1499], Speed: 10.083 samples/sec, RPN_Conf=0.084,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.349,RCNN_SmoothL1=0.186,RCNN_Mask=0.285,RPNAcc=0.960,RPNL1Loss=0.382,RCNNAcc=0.869,RCNNL1Loss=0.996,MaskAcc=0.862,MaskFGAcc=0.539
[Epoch 3][Batch 1599], Speed: 10.000 samples/sec, RPN_Conf=0.084,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.348,RCNN_SmoothL1=0.186,RCNN_Mask=0.285,RPNAcc=0.960,RPNL1Loss=0.382,RCNNAcc=0.869,RCNNL1Loss=0.995,MaskAcc=0.862,MaskFGAcc=0.539
[Epoch 3][Batch 1699], Speed: 9.900 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.348,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.382,RCNNAcc=0.869,RCNNL1Loss=0.995,MaskAcc=0.862,MaskFGAcc=0.539
[Epoch 3][Batch 1799], Speed: 9.881 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.349,RCNN_SmoothL1=0.186,RCNN_Mask=0.285,RPNAcc=0.960,RPNL1Loss=0.382,RCNNAcc=0.869,RCNNL1Loss=0.994,MaskAcc=0.862,MaskFGAcc=0.539
[Epoch 3][Batch 1899], Speed: 9.817 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.348,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.382,RCNNAcc=0.869,RCNNL1Loss=0.994,MaskAcc=0.862,MaskFGAcc=0.539
[Epoch 3][Batch 1999], Speed: 10.041 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.285,RPNAcc=0.960,RPNL1Loss=0.382,RCNNAcc=0.869,RCNNL1Loss=0.994,MaskAcc=0.862,MaskFGAcc=0.539
[Epoch 3][Batch 2099], Speed: 9.891 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.090,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.285,RPNAcc=0.960,RPNL1Loss=0.382,RCNNAcc=0.869,RCNNL1Loss=0.993,MaskAcc=0.862,MaskFGAcc=0.539
[Epoch 3][Batch 2199], Speed: 9.937 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.382,RCNNAcc=0.869,RCNNL1Loss=0.993,MaskAcc=0.862,MaskFGAcc=0.539
[Epoch 3][Batch 2299], Speed: 10.040 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.187,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.381,RCNNAcc=0.869,RCNNL1Loss=0.992,MaskAcc=0.862,MaskFGAcc=0.539
[Epoch 3][Batch 2399], Speed: 10.079 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.349,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.381,RCNNAcc=0.869,RCNNL1Loss=0.992,MaskAcc=0.862,MaskFGAcc=0.539
[Epoch 3][Batch 2499], Speed: 9.857 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.381,RCNNAcc=0.869,RCNNL1Loss=0.992,MaskAcc=0.862,MaskFGAcc=0.539
[Epoch 3][Batch 2599], Speed: 10.029 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.187,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.381,RCNNAcc=0.869,RCNNL1Loss=0.991,MaskAcc=0.862,MaskFGAcc=0.539
[Epoch 3][Batch 2699], Speed: 9.820 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.349,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.381,RCNNAcc=0.869,RCNNL1Loss=0.991,MaskAcc=0.862,MaskFGAcc=0.539
[Epoch 3][Batch 2799], Speed: 9.823 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.349,RCNN_SmoothL1=0.187,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.381,RCNNAcc=0.869,RCNNL1Loss=0.990,MaskAcc=0.863,MaskFGAcc=0.539
[Epoch 3][Batch 2899], Speed: 10.245 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.349,RCNN_SmoothL1=0.187,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.381,RCNNAcc=0.869,RCNNL1Loss=0.990,MaskAcc=0.863,MaskFGAcc=0.539
[Epoch 3][Batch 2999], Speed: 9.974 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.090,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.187,RCNN_Mask=0.285,RPNAcc=0.960,RPNL1Loss=0.381,RCNNAcc=0.869,RCNNL1Loss=0.990,MaskAcc=0.863,MaskFGAcc=0.539
[Epoch 3][Batch 3099], Speed: 10.002 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.381,RCNNAcc=0.869,RCNNL1Loss=0.989,MaskAcc=0.863,MaskFGAcc=0.539
[Epoch 3][Batch 3199], Speed: 10.172 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.285,RPNAcc=0.960,RPNL1Loss=0.381,RCNNAcc=0.869,RCNNL1Loss=0.989,MaskAcc=0.863,MaskFGAcc=0.539
[Epoch 3][Batch 3299], Speed: 10.013 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.381,RCNNAcc=0.870,RCNNL1Loss=0.988,MaskAcc=0.863,MaskFGAcc=0.539
[Epoch 3][Batch 3399], Speed: 9.945 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.381,RCNNAcc=0.870,RCNNL1Loss=0.988,MaskAcc=0.863,MaskFGAcc=0.539
[Epoch 3][Batch 3499], Speed: 10.141 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.381,RCNNAcc=0.870,RCNNL1Loss=0.988,MaskAcc=0.863,MaskFGAcc=0.539
[Epoch 3][Batch 3599], Speed: 10.100 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.187,RCNN_Mask=0.285,RPNAcc=0.960,RPNL1Loss=0.380,RCNNAcc=0.870,RCNNL1Loss=0.987,MaskAcc=0.863,MaskFGAcc=0.539
[Epoch 3][Batch 3699], Speed: 10.029 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.187,RCNN_Mask=0.285,RPNAcc=0.960,RPNL1Loss=0.380,RCNNAcc=0.870,RCNNL1Loss=0.987,MaskAcc=0.863,MaskFGAcc=0.539
[Epoch 3][Batch 3799], Speed: 9.964 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.380,RCNNAcc=0.870,RCNNL1Loss=0.986,MaskAcc=0.863,MaskFGAcc=0.539
[Epoch 3][Batch 3899], Speed: 10.153 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.349,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.380,RCNNAcc=0.870,RCNNL1Loss=0.986,MaskAcc=0.863,MaskFGAcc=0.539
[Epoch 3][Batch 3999], Speed: 9.799 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.349,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.380,RCNNAcc=0.870,RCNNL1Loss=0.986,MaskAcc=0.863,MaskFGAcc=0.539
[Epoch 3][Batch 4099], Speed: 9.967 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.349,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.380,RCNNAcc=0.870,RCNNL1Loss=0.985,MaskAcc=0.863,MaskFGAcc=0.538
[Epoch 3][Batch 4199], Speed: 10.005 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.349,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.380,RCNNAcc=0.870,RCNNL1Loss=0.985,MaskAcc=0.863,MaskFGAcc=0.538
[Epoch 3][Batch 4299], Speed: 9.976 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.380,RCNNAcc=0.870,RCNNL1Loss=0.984,MaskAcc=0.863,MaskFGAcc=0.538
[Epoch 3][Batch 4399], Speed: 10.022 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.380,RCNNAcc=0.870,RCNNL1Loss=0.984,MaskAcc=0.863,MaskFGAcc=0.538
[Epoch 3][Batch 4499], Speed: 9.954 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.380,RCNNAcc=0.870,RCNNL1Loss=0.984,MaskAcc=0.863,MaskFGAcc=0.538
[Epoch 3][Batch 4599], Speed: 10.084 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.960,RPNL1Loss=0.380,RCNNAcc=0.870,RCNNL1Loss=0.983,MaskAcc=0.863,MaskFGAcc=0.538
[Epoch 3][Batch 4699], Speed: 10.033 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.961,RPNL1Loss=0.380,RCNNAcc=0.870,RCNNL1Loss=0.983,MaskAcc=0.863,MaskFGAcc=0.538
[Epoch 3][Batch 4799], Speed: 10.060 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.961,RPNL1Loss=0.380,RCNNAcc=0.870,RCNNL1Loss=0.983,MaskAcc=0.863,MaskFGAcc=0.538
[Epoch 3][Batch 4899], Speed: 9.812 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.961,RPNL1Loss=0.380,RCNNAcc=0.870,RCNNL1Loss=0.982,MaskAcc=0.863,MaskFGAcc=0.538
[Epoch 3][Batch 4999], Speed: 9.965 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.285,RPNAcc=0.961,RPNL1Loss=0.380,RCNNAcc=0.870,RCNNL1Loss=0.982,MaskAcc=0.863,MaskFGAcc=0.538
[Epoch 3][Batch 5099], Speed: 9.934 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.961,RPNL1Loss=0.379,RCNNAcc=0.870,RCNNL1Loss=0.982,MaskAcc=0.863,MaskFGAcc=0.538
[Epoch 3][Batch 5199], Speed: 9.918 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.187,RCNN_Mask=0.284,RPNAcc=0.961,RPNL1Loss=0.379,RCNNAcc=0.870,RCNNL1Loss=0.981,MaskAcc=0.863,MaskFGAcc=0.538
[Epoch 3][Batch 5299], Speed: 10.013 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.961,RPNL1Loss=0.379,RCNNAcc=0.870,RCNNL1Loss=0.981,MaskAcc=0.863,MaskFGAcc=0.538
[Epoch 3][Batch 5399], Speed: 10.075 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.961,RPNL1Loss=0.379,RCNNAcc=0.870,RCNNL1Loss=0.980,MaskAcc=0.863,MaskFGAcc=0.538
[Epoch 3][Batch 5499], Speed: 10.018 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.961,RPNL1Loss=0.379,RCNNAcc=0.870,RCNNL1Loss=0.980,MaskAcc=0.864,MaskFGAcc=0.538
[Epoch 3][Batch 5599], Speed: 10.018 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.961,RPNL1Loss=0.379,RCNNAcc=0.870,RCNNL1Loss=0.980,MaskAcc=0.864,MaskFGAcc=0.538
[Epoch 3][Batch 5699], Speed: 9.997 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.961,RPNL1Loss=0.379,RCNNAcc=0.870,RCNNL1Loss=0.979,MaskAcc=0.864,MaskFGAcc=0.538
[Epoch 3][Batch 5799], Speed: 10.191 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.961,RPNL1Loss=0.379,RCNNAcc=0.870,RCNNL1Loss=0.979,MaskAcc=0.864,MaskFGAcc=0.538
[Epoch 3][Batch 5899], Speed: 9.846 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.961,RPNL1Loss=0.379,RCNNAcc=0.870,RCNNL1Loss=0.979,MaskAcc=0.864,MaskFGAcc=0.538
[Epoch 3][Batch 5999], Speed: 9.948 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.187,RCNN_Mask=0.284,RPNAcc=0.961,RPNL1Loss=0.379,RCNNAcc=0.870,RCNNL1Loss=0.978,MaskAcc=0.864,MaskFGAcc=0.538
[Epoch 3][Batch 6099], Speed: 10.024 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.187,RCNN_Mask=0.284,RPNAcc=0.961,RPNL1Loss=0.379,RCNNAcc=0.870,RCNNL1Loss=0.978,MaskAcc=0.864,MaskFGAcc=0.538
[Epoch 3][Batch 6199], Speed: 10.013 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.961,RPNL1Loss=0.379,RCNNAcc=0.871,RCNNL1Loss=0.978,MaskAcc=0.864,MaskFGAcc=0.538
[Epoch 3][Batch 6299], Speed: 10.036 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.186,RCNN_Mask=0.284,RPNAcc=0.961,RPNL1Loss=0.379,RCNNAcc=0.871,RCNNL1Loss=0.977,MaskAcc=0.864,MaskFGAcc=0.538
[Epoch 3][Batch 6399], Speed: 10.003 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.187,RCNN_Mask=0.284,RPNAcc=0.961,RPNL1Loss=0.379,RCNNAcc=0.871,RCNNL1Loss=0.977,MaskAcc=0.864,MaskFGAcc=0.538
[Epoch 3][Batch 6499], Speed: 10.066 samples/sec, RPN_Conf=0.085,RPN_SmoothL1=0.089,RCNN_CrossEntropy=0.350,RCNN_SmoothL1=0.187,RCNN_Mask=0.284,RPNAcc=0.961,RPNL1Loss=0.379,RCNNAcc=0.871,RCNNL1Loss=0.977,MaskAcc=0.864,MaskFGAcc=0.538
